# 1:1e4/T          2:t(micro s)
6.139622641509434  51.57251378894821
6.620754716981132  111.10961275905771
7.090566037735849  228.81111855414625
7.633962264150943  539.5431011166679
8.262264150943397  1435.0358313889433
