# 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k 13:k_modes[0] 14:mu_t 15:k_t 16:S 17:massf[0]-N2 18:massf[1]-N 19:dt_chem 20:u 21:T 22:u_modes[0] 23:T_modes[0] 24:dt_therm
-1.171544152638507447e-02 1.270115276811377902e-03 0.000000000000000000e+00 2.235429269621939601e-07 2.406584570821556929e-03 4.999999987530813087e+03 3.900857656781301416e-07 0.000000000000000000e+00 5.000001526132182335e+02 5.336165890398519878e+02 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.280392807159730262e-07 2.096852885466986627e+05 7.000002118614110032e+02 8.652718165123331346e+03 6.999973249114043483e+02 2.280392807159730262e-07
-1.146332263795195490e-02 1.260357159754207619e-03 0.000000000000000000e+00 2.218249170145706668e-07 2.406584571326662002e-03 4.999999986381190865e+03 4.312737976334765977e-07 0.000000000000000000e+00 5.000001658222761876e+02 5.336165996695901867e+02 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.280392807159730262e-07 2.096853021594716411e+05 7.000002302071728764e+02 8.652708707924719420e+03 6.999971646422404774e+02 2.280392807159730262e-07
-1.121120376900897574e-02 1.250599043451387912e-03 0.000000000000000000e+00 2.201069070669479294e-07 2.406584571619498070e-03 4.999999985886656759e+03 4.595022167527115373e-07 0.000000000000000000e+00 5.000001711595959932e+02 5.336166079655808971e+02 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.280392807159730262e-07 2.096853076407657645e+05 7.000002375942436856e+02 8.652695672786816431e+03 6.999969437383158493e+02 2.280392807159730262e-07
-1.095908492001609717e-02 1.240840927920730053e-03 0.000000000000000000e+00 2.183888971193283683e-07 3.512720477646480953e-03 3.963482907738105496e+03 1.060881773045690402e+01 0.000000000000000000e+00 5.240394107823754894e+03 1.411911877637231555e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.999935751322892585e-01 6.424867710736682411e-06 2.280392807159730262e-07 3.420057398138961289e+06 5.026280592766417612e+03 4.558531775398617901e+04 1.063332171988688970e+03 2.280392807159730262e-07
-1.070696609144795863e-02 1.231082813180607799e-03 0.000000000000000000e+00 2.166708871717073779e-07 1.423607789317708240e-02 8.062724128915464235e+02 5.659816336034037931e+01 0.000000000000000000e+00 4.687890643923201424e+04 2.068664501879682575e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.998826025583653632e-01 1.173974416347083917e-04 2.280392807159730262e-07 7.925862581044796854e+06 1.109341594589202396e+04 9.761654301371721085e+05 4.590047687172365841e+03 1.722807287082411447e-08
-1.045484728379430378e-02 1.221324699249950454e-03 0.000000000000000000e+00 2.149528772240803523e-07 1.665723344751383200e-02 6.806667378578936223e+02 6.151555211950105218e+01 0.000000000000000000e+00 5.262217006680623308e+04 2.006436460932424325e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.986642114129513637e-01 1.335788587048587338e-03 2.280392807159730262e-07 7.624546188958944753e+06 1.062956043754540224e+04 1.963833732703696936e+06 7.510589297204846844e+03 3.375499197988310409e-08
-1.020272849756046277e-02 1.211566586148344346e-03 0.000000000000000000e+00 2.132348672764594943e-07 1.757372076085213577e-02 6.355995252484203775e+02 6.393821772850421326e+01 0.000000000000000000e+00 5.279761247382542206e+04 1.938634778000583538e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.955299799819572470e-01 4.470020018042778973e-03 2.280392807159730262e-07 7.324671994121631607e+06 1.007726655216332438e+04 2.453079539170965552e+06 8.668763241528655271e+03 6.152911486647338360e-08
-9.950609733268590829e-03 1.201808473895990331e-03 0.000000000000000000e+00 2.115168573288387420e-07 1.835017595794756137e-02 5.958813797535092363e+02 6.470615274280929441e+01 0.000000000000000000e+00 5.353065441566303343e+04 1.903000347443420424e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.909922036984856186e-01 9.007796301514395254e-03 2.280392807159730262e-07 7.233921778395110741e+06 9.740852347731010013e+03 2.646939571731171105e+06 9.068716932560739224e+03 7.219030536395316427e-08
-9.698490991457734203e-03 1.192050362513750409e-03 0.000000000000000000e+00 2.097988473812180428e-07 1.883673768521561265e-02 5.683495214920559420e+02 6.473573082332684692e+01 0.000000000000000000e+00 5.390985555598035717e+04 1.881629829330540588e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.855182400310001922e-01 1.448175996899987369e-02 2.280392807159730262e-07 7.250252121901744045e+06 9.504896624557146424e+03 2.745138305116285570e+06 9.262087939038761760e+03 9.588869905708186718e-08
-9.446372272684551777e-03 1.182292252023175267e-03 0.000000000000000000e+00 2.080808374335952259e-07 1.927515095569267214e-02 5.416711521242216349e+02 6.446030285356043521e+01 0.000000000000000000e+00 5.425257856436641305e+04 1.866158340078350193e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.798735324727257945e-01 2.012646752727423674e-02 2.280392807159730262e-07 7.292358462159299292e+06 9.296034857272252339e+03 2.746993387520496733e+06 9.271767587667563930e+03 1.685304118344698039e-07
