pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T vel.x vel.y vel.z mu a Re y+ tau_wall.x tau_wall.y tau_wall.z q_total q_cond q_diff
-9.4373582414714009e-04 6.5319888593808606e-03 0.0000000000000000e+00 1.4299435394170740e-01 -9.8972350418730259e-01 0.0000000000000000e+00 6.5113611180076835e-07 1.0000285163124667e-06 1 6.8170603072735912e+02 8.0217167442674861e-03 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.4950998805940407e+02 1.5338807719113876e-01 3.2949051450871861e-02 1.7919639031502527e+02 2.4494630465927951e+01 0.0000000000000000e+00 -4.0968866246427671e+05 -4.0968866246427671e+05 0.0000000000000000e+00
-1.0422823546915000e-03 6.5169903527587001e-03 0.0000000000000000e+00 1.5792607223397398e-01 -9.8745093838061115e-01 0.0000000000000000e+00 6.4964099801427405e-07 1.0000285163109927e-06 1 7.0567665162066237e+02 8.3037819194649778e-03 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.4964336535008033e+02 1.5884220829666576e-01 3.3811736271556772e-02 1.8188492459346233e+02 2.7739461866134427e+01 0.0000000000000000e+00 -4.2116008062534739e+05 -4.2116008062534739e+05 0.0000000000000000e+00
-1.1405911189622099e-03 6.5005051853068551e-03 0.0000000000000000e+00 1.7282176430583784e-01 -9.8495311450962852e-01 0.0000000000000000e+00 6.4799768648494082e-07 1.0000285163185886e-06 1 7.3068757182699960e+02 8.5980884216307965e-03 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.4978205079788080e+02 1.6453720527352772e-01 3.4706143278511202e-02 1.8464907793743126e+02 3.0891731853868549e+01 0.0000000000000000e+00 -4.3306525650328037e+05 -4.3306525650328037e+05 0.0000000000000000e+00
-1.2386396906752650e-03 6.4825371176368048e-03 0.0000000000000000e+00 1.8767803213864420e-01 -9.8223060238040139e-01 0.0000000000000000e+00 6.4620655419092949e-07 1.0000285163068365e-06 1 7.5673885620481622e+02 8.9046370139620606e-03 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.4992313888820763e+02 1.7047220229522142e-01 3.5613055342276684e-02 1.8725167585973705e+02 3.4155408288031310e+01 0.0000000000000000e+00 -4.4515558979918296e+05 -4.4515558979918296e+05 0.0000000000000000e+00
-1.3364057029766349e-03 6.4630902486276596e-03 0.0000000000000000e+00 2.0249148671872669e-01 -9.7928402305278095e-01 0.0000000000000000e+00 6.4426800860735535e-07 1.0000285163172306e-06 1 7.8376081879690787e+02 9.2226076934302653e-03 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5006540903907052e+02 1.7663128313173174e-01 3.6510427368431311e-02 1.8953804141764951e+02 3.7215613687159653e+01 0.0000000000000000e+00 -4.5732951365441928e+05 -4.5732951365441928e+05 0.0000000000000000e+00
-1.4338668534262348e-03 6.4421690145087251e-03 0.0000000000000000e+00 2.1725874879182311e-01 -9.7611404870200047e-01 0.0000000000000000e+00 6.4218249249895872e-07 1.0000285163219516e-06 1 8.1118682006317238e+02 9.5453327445071314e-03 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5020667659012167e+02 1.8288588295673822e-01 3.7392872626859128e-02 1.9152009699891946e+02 4.0507255449677011e+01 0.0000000000000000e+00 -4.6939738775530626e+05 -4.6939738775530626e+05 0.0000000000000000e+00
-2.8442909231812452e-03 5.9554617712790203e-03 0.0000000000000000e+00 4.3096545937549324e-01 -9.0236842410695528e-01 0.0000000000000000e+00 5.9366546745893147e-07 1.0000285163075908e-06 1 1.3138896111393010e+03 1.5460696867460228e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5275144542627464e+02 2.9837508572470617e-01 5.2161330963564768e-02 2.1350139550703227e+02 9.8622522009875041e+01 0.0000000000000000e+00 -6.8321739446400641e+05 -6.8321739446400641e+05 0.0000000000000000e+00
-1.5310009091257051e-03 6.4197781878430147e-03 0.0000000000000000e+00 2.3197644964102537e-01 -9.7272140246421279e-01 0.0000000000000000e+00 6.3995048102556966e-07 1.0000285163178576e-06 1 8.3894897834020423e+02 9.8720133955060036e-03 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5035123852726770e+02 1.8922306931088864e-01 3.8301097268332536e-02 1.9362845380532448e+02 4.4092874069082022e+01 0.0000000000000000e+00 -4.8171817361072154e+05 -4.8171817361072154e+05 0.0000000000000000e+00
-1.6277857117098600e-03 6.3959228764585204e-03 0.0000000000000000e+00 2.4664123184255479e-01 -9.6910685827476584e-01 0.0000000000000000e+00 6.3757248283729838e-07 1.0000285163215537e-06 1 8.6770659985000225e+02 1.0210407781931366e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5050267791608798e+02 1.9579388202461090e-01 3.9244429413998430e-02 1.9587199061913594e+02 4.7622831285153367e+01 0.0000000000000000e+00 -4.9459941277833679e+05 -4.9459941277833679e+05 0.0000000000000000e+00
-1.7241991824931049e-03 6.3706085222643098e-03 0.0000000000000000e+00 2.6124975004561624e-01 -9.6527124068890768e-01 0.0000000000000000e+00 6.3504904102462852e-07 1.0000285163216447e-06 1 8.9741784004326951e+02 1.0560023513945631e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5065805420053442e+02 2.0258784906981905e-01 4.0188142195249833e-02 1.9790154067440795e+02 5.1094287569109405e+01 0.0000000000000000e+00 -5.0779425176894903e+05 -5.0779425176894903e+05 0.0000000000000000e+00
