pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T vel.x vel.y vel.z mu a Re y+ tau_wall.x tau_wall.y tau_wall.z q_total q_cond q_diff
-9.4373582414714009e-04 6.5319888593808606e-03 0.0000000000000000e+00 1.4299435394170740e-01 -9.8972350418730259e-01 0.0000000000000000e+00 6.5113611180076835e-07 1.0000285163124667e-06 1 6.8170683162313526e+02 8.0217261685042798e-03 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.4950998365576510e+02 1.5338825546503651e-01 3.2949056488346742e-02 1.7919618302542912e+02 2.4494986347008858e+01 0.0000000000000000e+00 -4.0968828786636615e+05 -4.0968828786636615e+05 0.0000000000000000e+00
-1.0422823546915000e-03 6.5169903527587001e-03 0.0000000000000000e+00 1.5792607223397398e-01 -9.8745093838061115e-01 0.0000000000000000e+00 6.4964099801427405e-07 1.0000285163109927e-06 1 7.0567689612153129e+02 8.3037847965360696e-03 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.4964336244224461e+02 1.5884226201084520e-01 3.3811735223175238e-02 1.8188482877171836e+02 2.7739591662496096e+01 0.0000000000000000e+00 -4.2115983005883661e+05 -4.2115983005883661e+05 0.0000000000000000e+00
-1.1405911189622099e-03 6.5005051853068551e-03 0.0000000000000000e+00 1.7282176430583784e-01 -9.8495311450962852e-01 0.0000000000000000e+00 6.4799768648494082e-07 1.0000285163185886e-06 1 7.3068809074769354e+02 8.5980945278329290e-03 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.4978204750213860e+02 1.6453732057446832e-01 3.4706149435832334e-02 1.8464897512194153e+02 3.0891943228021393e+01 0.0000000000000000e+00 -4.3306497544919071e+05 -4.3306497544919071e+05 0.0000000000000000e+00
-1.2386396906752650e-03 6.4825371176368048e-03 0.0000000000000000e+00 1.8767803213864420e-01 -9.8223060238040139e-01 0.0000000000000000e+00 6.4620655419092949e-07 1.0000285163068365e-06 1 7.5673948580911747e+02 8.9046444225914963e-03 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.4992313585442162e+02 1.7047234264957495e-01 3.5613061905895117e-02 1.8725153404367401e+02 3.4155694238882944e+01 0.0000000000000000e+00 -4.4515533259485650e+05 -4.4515533259485650e+05 0.0000000000000000e+00
-1.3364057029766349e-03 6.4630902486276596e-03 0.0000000000000000e+00 2.0249148671872669e-01 -9.7928402305278095e-01 0.0000000000000000e+00 6.4426800860735535e-07 1.0000285163172306e-06 1 7.8376148588063461e+02 9.2226155430846016e-03 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5006540632781366e+02 1.7663143210021640e-01 3.6510434181005053e-02 1.8953788629783122e+02 3.7215924552225381e+01 0.0000000000000000e+00 -4.5732928485037439e+05 -4.5732928485037439e+05 0.0000000000000000e+00
-1.4338668534262348e-03 6.4421690145087251e-03 0.0000000000000000e+00 2.1725874879182311e-01 -9.7611404870200047e-01 0.0000000000000000e+00 6.4218249249895872e-07 1.0000285163219516e-06 1 8.1118754385116483e+02 9.5453412614073738e-03 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5020667410712309e+02 1.8288604484146506e-01 3.7392879321534338e-02 1.9151992473807013e+02 4.0507564553732230e+01 0.0000000000000000e+00 -4.6939717991783033e+05 -4.6939717991783033e+05 0.0000000000000000e+00
-2.8442909231812452e-03 5.9554617712790203e-03 0.0000000000000000e+00 4.3096545937549324e-01 -9.0236842410695528e-01 0.0000000000000000e+00 5.9366546745893147e-07 1.0000285163075908e-06 1 1.3138905883866275e+03 1.5460708366846898e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5275144539719992e+02 2.9837530762610492e-01 5.2161345684311432e-02 2.1350119487001200e+02 9.8622855772168094e+01 0.0000000000000000e+00 -6.8321739773377520e+05 -6.8321739773377520e+05 0.0000000000000000e+00
-1.5310009091257051e-03 6.4197781878430147e-03 0.0000000000000000e+00 2.3197644964102537e-01 -9.7272140246421279e-01 0.0000000000000000e+00 6.3995048102556966e-07 1.0000285163178576e-06 1 8.3894952275053799e+02 9.8720198016477908e-03 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5035123671573990e+02 1.8922319112302580e-01 3.8301102001743408e-02 1.9362832253879006e+02 4.4093091188046074e+01 0.0000000000000000e+00 -4.8171802184896870e+05 -4.8171802184896870e+05 0.0000000000000000e+00
-1.6277857117098600e-03 6.3959228764585204e-03 0.0000000000000000e+00 2.4664123184255479e-01 -9.6910685827476584e-01 0.0000000000000000e+00 6.3757248283729838e-07 1.0000285163215537e-06 1 8.6770706613322773e+02 1.0210413268742086e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5050267632421509e+02 1.9579398634997622e-01 3.9244435235912645e-02 1.9587189699065976e+02 4.7623011024255781e+01 0.0000000000000000e+00 -4.9459927905062836e+05 -4.9459927905062836e+05 0.0000000000000000e+00
-1.7241991824931049e-03 6.3706085222643098e-03 0.0000000000000000e+00 2.6124975004561624e-01 -9.6527124068890768e-01 0.0000000000000000e+00 6.3504904102462852e-07 1.0000285163216447e-06 1 8.9741842767195214e+02 1.0560030428642921e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5065805244114819e+02 2.0258798070776371e-01 4.0188152367583961e-02 1.9790142455767707e+02 5.1094615849972953e+01 0.0000000000000000e+00 -5.0779410375213763e+05 -5.0779410375213763e+05 0.0000000000000000e+00
