pos.x pos.y vol rho vel.x vel.y p a shock-detector massf-air e T
 9.09255 1.00421 0.00199735 1.2024 648.49 54.6316 113534 363.582 0 1 236057 328.881
 9.12606 0.98434 0.00199735 1.19454 649.846 52.7081 112540 363.176 0 1 235530 328.147
 9.15957 1.00421 0.00199735 1.19106 650.5 53.1331 112049 362.912 0 1 235188 327.67
 9.19309 0.98434 0.00199735 1.18329 651.86 51.2024 111068 362.504 0 1 234659 326.933
 9.2266 1.00421 0.00199735 1.18167 652.213 51.1758 110825 362.355 0 1 234466 326.664
 9.26011 0.98434 0.00199735 1.17379 653.607 49.2866 109830 361.933 0 1 233921 325.905
 9.29362 1.00421 0.00199735 1.17292 653.834 49.0892 109686 361.831 0 1 233789 325.721
 9.32713 0.98434 0.00199735 1.16472 655.289 47.3152 108651 361.384 0 1 233211 324.916
 9.36064 1.00421 0.00199735 1.16029 656.076 48.0402 108046 361.064 0 1 232799 324.341
 9.39415 0.98434 0.00199735 1.15221 657.509 46.3373 107026 360.615 0 1 232220 323.535
 9.42766 1.00421 0.00199735 1.14007 659.517 49.0628 105429 359.814 0 1 231189 322.099
 9.46117 0.98434 0.00199735 1.13392 660.598 47.0303 104664 359.477 0 1 230757 321.497
 9.49468 1.00421 0.00199735 1.12697 661.884 48.6883 103741 358.991 0 1 230133 320.627
 9.52819 0.98434 0.00199735 1.12352 662.679 45.342 103308 358.789 0 1 229874 320.267
 9.5617 1.00421 0.00199735 1.16233 656.342 35.29 108351 361.258 0 1 233048 324.689
 9.59521 0.98434 0.00199735 1.16117 657.137 30.5822 108217 361.215 0 1 232993 324.612
 9.62872 1.00421 0.00199735 1.30609 631.087 -3.72048 128002 370.414 0 1 245011 341.356
 9.66223 0.98434 0.00199735 1.31341 630.436 -9.79676 129044 370.878 0 1 245627 342.214
 9.6952 1.00317 0.00189607 1.4826 599.904 -44.9679 153003 380.104 0 1 257998 359.45
 9.72871 0.983303 0.00189307 1.48925 598.083 -48.833 154136 380.655 0 1 258747 360.494
 9.76091 1.00121 0.00178074 1.54996 587.874 -61.9033 162767 383.431 0 1 262534 365.769
 9.79823 0.982089 0.00207654 1.55037 587.414 -63.6861 163003 383.659 0 1 262846 366.205
 9.82794 1.00421 0.00192313 1.5374 590.088 -62.7364 160864 382.737 0 1 261584 364.447
 9.865 0.99584 0.00197026 1.52423 592.313 -63.0972 158953 382.096 0 1 260710 363.229
 9.88879 1.02587 0.00170538 1.50851 595.378 -58.9593 156538 381.154 0 1 259426 361.44
 9.92667 1.02118 0.00178996 1.49595 597.361 -58.8904 154716 380.516 0 1 258558 360.231
 9.94084 0.988096 0.00178676 1.49114 597.37 -61.282 154147 380.427 0 1 258438 360.062
 9.98071 0.980587 0.00207454 1.47787 599.456 -61.4825 152238 379.758 0 1 257529 358.797
 10.0061 1.01216 0.00241101 1.47571 600.487 -59.8636 151794 379.483 0 1 257156 358.276
 10.047 1.01165 0.00241816 1.4662 602.089 -60.1746 150409 378.969 0 1 256460 357.308
 10.0673 0.976978 0.00232665 1.45772 602.87 -62.5022 149322 378.695 0 1 256089 356.79
 10.1086 0.980539 0.00202467 1.44883 604.411 -62.5993 148017 378.191 0 1 255408 355.842
 10.1275 1.01521 0.00199735 1.44887 605.117 -60.7111 147880 378.01 0 1 255164 355.501
 10.1667 1.01521 0.00199735 1.43999 606.637 -60.9874 146594 377.523 0 1 254506 354.585
 10.1863 0.98125 0.00199735 1.43192 607.253 -63.1986 145576 377.268 0 1 254163 354.106
 10.2255 0.98125 0.00199735 1.42328 608.729 -63.4274 144330 376.788 0 1 253516 353.206
 10.2451 1.01521 0.00199735 1.42204 609.685 -61.3815 144012 376.536 0 1 253178 352.734
 10.2843 1.01521 0.00199735 1.41329 611.188 -61.5487 142755 376.049 0 1 252524 351.823
 10.3039 0.98125 0.00199735 1.40603 611.629 -63.6967 141859 375.833 0 1 252232 351.417
 10.3432 0.98125 0.00199735 1.39752 613.097 -63.8304 140640 375.352 0 1 251588 350.519
 10.3628 1.01521 0.00199735 1.39623 614.113 -61.8013 140317 375.095 0 1 251243 350.039
 10.402 1.01521 0.00199735 1.3881 615.505 -61.9438 139161 374.638 0 1 250632 349.187
 10.4216 0.98125 0.00199735 1.3812 615.872 -64.0773 138319 374.435 0 1 250360 348.809
 10.4608 0.98125 0.00199735 1.37206 617.507 -64.1039 137001 373.886 0 1 249627 347.787
 10.4804 1.01521 0.00199735 1.36913 618.798 -62.1672 136459 373.545 0 1 249171 347.152
