TITLE     = "Stag-Line"
VARIABLES = "x","y","z","c_p","Ma","`r/`r_~%","T:[K]","u/U_~%","v/U_~%","w/U_~%","`a_N_2","`a_O_2","`a_N_O","`a_N","`a_O"
ZONE T="SubZone"
 I=81, J=1, K=1,F=POINT
 -4.096050179E-05 0.000000000E+00 0.000000000E+00 1.887300014E+00 6.295599742E-04 4.134500122E+01 1.886300049E+03 1.095699990E-04 0.000000000E+00 0.000000000E+00 9.706599712E-01 1.000000013E-10 1.000000013E-10 2.933700010E-02 1.191099996E-10
 -5.352939843E-05 0.000000000E+00 0.000000000E+00 1.887199998E+00 9.199799970E-04 3.575999832E+01 2.168800049E+03 1.719900029E-04 0.000000000E+00 0.000000000E+00 9.649299979E-01 1.000000013E-10 1.000000013E-10 3.506499901E-02 1.137500025E-10
 -6.942499749E-05 0.000000000E+00 0.000000000E+00 1.887199998E+00 1.320300042E-03 3.103700066E+01 2.483199951E+03 2.648000082E-04 0.000000000E+00 0.000000000E+00 9.584500194E-01 1.000000013E-10 1.000000013E-10 4.154999927E-02 1.071800010E-10
 -8.936350059E-05 0.000000000E+00 0.000000000E+00 1.887199998E+00 1.861499972E-03 2.705100060E+01 2.829399902E+03 3.998499888E-04 0.000000000E+00 0.000000000E+00 9.511899948E-01 1.000000013E-10 1.000000013E-10 4.881199822E-02 1.000000013E-10
 -1.141699977E-04 0.000000000E+00 0.000000000E+00 1.887199998E+00 2.579099964E-03 2.369700050E+01 3.205199951E+03 5.919800024E-04 0.000000000E+00 0.000000000E+00 9.431499839E-01 1.000000013E-10 1.000000013E-10 5.684699863E-02 1.000000013E-10
 -1.447810064E-04 0.000000000E+00 0.000000000E+00 1.887099981E+00 3.511900082E-03 2.088699913E+01 3.606500000E+03 8.588900091E-04 0.000000000E+00 0.000000000E+00 9.343900084E-01 1.000000013E-10 1.000000013E-10 6.560999900E-02 1.000000013E-10
 -1.822469931E-04 0.000000000E+00 0.000000000E+00 1.886999965E+00 4.700399935E-03 1.854599953E+01 4.026000000E+03 1.220399980E-03 0.000000000E+00 0.000000000E+00 9.249899983E-01 1.000000013E-10 1.000000013E-10 7.500500232E-02 1.000000013E-10
 -2.277330059E-04 0.000000000E+00 0.000000000E+00 1.886999965E+00 6.184000056E-03 1.661499977E+01 4.452799805E+03 1.697000000E-03 0.000000000E+00 0.000000000E+00 9.151300192E-01 1.000000013E-10 1.000000013E-10 8.487199992E-02 1.000000013E-10
 -2.825040137E-04 0.000000000E+00 0.000000000E+00 1.886899948E+00 7.997400127E-03 1.504300022E+01 4.872700195E+03 2.307099989E-03 0.000000000E+00 0.000000000E+00 9.050300121E-01 1.000000013E-10 1.000000013E-10 9.497199953E-02 1.000000013E-10
 -3.479229927E-04 0.000000000E+00 0.000000000E+00 1.886800051E+00 1.016699988E-02 1.378699970E+01 5.268100098E+03 3.064200049E-03 0.000000000E+00 0.000000000E+00 8.950200081E-01 1.000000013E-10 1.000000013E-10 1.049799994E-01 1.000000013E-10
 -4.254250089E-04 0.000000000E+00 0.000000000E+00 1.886600018E+00 1.270799991E-02 1.281099987E+01 5.620600098E+03 3.973700106E-03 0.000000000E+00 0.000000000E+00 8.855299950E-01 1.000000013E-10 1.000000013E-10 1.144699976E-01 1.000000013E-10
 -5.164979957E-04 0.000000000E+00 0.000000000E+00 1.886500001E+00 1.562700048E-02 1.208199978E+01 5.914500000E+03 5.031600129E-03 0.000000000E+00 0.000000000E+00 8.770200014E-01 1.000000013E-10 1.000000013E-10 1.229799986E-01 1.000000013E-10
 -6.226510159E-04 0.000000000E+00 0.000000000E+00 1.886299968E+00 1.892199926E-02 1.156299973E+01 6.141000000E+03 6.228100043E-03 0.000000000E+00 0.000000000E+00 8.700000048E-01 1.000000013E-10 1.000000013E-10 1.299999952E-01 1.000000013E-10
 -7.453809958E-04 0.000000000E+00 0.000000000E+00 1.886100054E+00 2.260099910E-02 1.121500015E+01 6.302200195E+03 7.553199772E-03 0.000000000E+00 0.000000000E+00 8.648700118E-01 1.000000013E-10 1.000000013E-10 1.351300031E-01 1.000000013E-10
 -8.861279930E-04 0.000000000E+00 0.000000000E+00 1.885900021E+00 2.668200061E-02 1.099499989E+01 6.410000000E+03 9.004900232E-03 0.000000000E+00 0.000000000E+00 8.618199825E-01 1.000000013E-10 1.000000013E-10 1.381800026E-01 1.000000013E-10
 -1.046229969E-03 0.000000000E+00 0.000000000E+00 1.885599971E+00 3.120099939E-02 1.086100006E+01 6.481399902E+03 1.059299987E-02 0.000000000E+00 0.000000000E+00 8.606799841E-01 1.000000013E-10 1.000000013E-10 1.393200010E-01 1.000000013E-10
 -1.226890017E-03 0.000000000E+00 0.000000000E+00 1.885100007E+00 3.620500118E-02 1.077600002E+01 6.533200195E+03 1.233700011E-02 0.000000000E+00 0.000000000E+00 8.609799743E-01 1.000000013E-10 1.000000013E-10 1.390199959E-01 1.000000013E-10
 -1.429080032E-03 0.000000000E+00 0.000000000E+00 1.884600043E+00 4.173799977E-02 1.071000004E+01 6.577899902E+03 1.426099986E-02 0.000000000E+00 0.000000000E+00 8.621699810E-01 1.000000013E-10 1.000000013E-10 1.378300041E-01 1.000000013E-10
 -1.653549960E-03 0.000000000E+00 0.000000000E+00 1.883900046E+00 4.783499986E-02 1.064999962E+01 6.622399902E+03 1.638399996E-02 0.000000000E+00 0.000000000E+00 8.638200164E-01 1.000000013E-10 1.000000013E-10 1.361799985E-01 1.000000013E-10
 -1.900749980E-03 0.000000000E+00 0.000000000E+00 1.883000016E+00 5.451500043E-02 1.058699989E+01 6.669399902E+03 1.871800050E-02 0.000000000E+00 0.000000000E+00 8.656899929E-01 1.000000013E-10 1.000000013E-10 1.343100071E-01 1.000000013E-10
 -2.170789987E-03 0.000000000E+00 0.000000000E+00 1.881899953E+00 6.178300083E-02 1.052099991E+01 6.719500000E+03 2.126899920E-02 0.000000000E+00 0.000000000E+00 8.677099943E-01 1.000000013E-10 1.000000013E-10 1.322900057E-01 1.000000013E-10
 -2.463380108E-03 0.000000000E+00 0.000000000E+00 1.880499959E+00 6.963700056E-02 1.044999981E+01 6.773200195E+03 2.403900027E-02 0.000000000E+00 0.000000000E+00 8.698599935E-01 1.000000013E-10 1.000000013E-10 1.301400065E-01 1.000000013E-10
 -2.777860034E-03 0.000000000E+00 0.000000000E+00 1.878900051E+00 7.806599885E-02 1.037500000E+01 6.830600098E+03 2.702699974E-02 0.000000000E+00 0.000000000E+00 8.721699715E-01 1.000000013E-10 1.000000013E-10 1.278299987E-01 1.000000013E-10
 -3.113149898E-03 0.000000000E+00 0.000000000E+00 1.876999974E+00 8.705300093E-02 1.029500008E+01 6.892000000E+03 3.023100086E-02 0.000000000E+00 0.000000000E+00 8.746500015E-01 1.000000013E-10 1.000000013E-10 1.253499985E-01 1.000000013E-10
 -3.467740025E-03 0.000000000E+00 0.000000000E+00 1.874799967E+00 9.657599777E-02 1.020899963E+01 6.957799805E+03 3.364799917E-02 0.000000000E+00 0.000000000E+00 8.773000240E-01 1.000000013E-10 1.000000013E-10 1.226999983E-01 1.000000013E-10
 -3.839730052E-03 0.000000000E+00 0.000000000E+00 1.872099996E+00 1.066100001E-01 1.011800003E+01 7.028399902E+03 3.727100044E-02 0.000000000E+00 0.000000000E+00 8.801500201E-01 1.000000013E-10 1.000000013E-10 1.198500022E-01 1.000000013E-10
 -4.226820078E-03 0.000000000E+00 0.000000000E+00 1.869099975E+00 1.171099991E-01 1.002200031E+01 7.104200195E+03 4.109299928E-02 0.000000000E+00 0.000000000E+00 8.832100034E-01 1.000000013E-10 1.000000013E-10 1.167899966E-01 1.000000013E-10
 -4.626379814E-03 0.000000000E+00 0.000000000E+00 1.865599990E+00 1.280499995E-01 9.918999672E+00 7.185600098E+03 4.510499910E-02 0.000000000E+00 0.000000000E+00 8.865000010E-01 1.000000013E-10 1.000000013E-10 1.134999990E-01 1.000000013E-10
 -5.035500042E-03 0.000000000E+00 0.000000000E+00 1.861700058E+00 1.393799931E-01 9.810299873E+00 7.273200195E+03 4.929799959E-02 0.000000000E+00 0.000000000E+00 8.900300264E-01 1.000000013E-10 1.000000013E-10 1.099700034E-01 1.000000013E-10
 -5.451039877E-03 0.000000000E+00 0.000000000E+00 1.857300043E+00 1.510600001E-01 9.695400238E+00 7.367399902E+03 5.365899950E-02 0.000000000E+00 0.000000000E+00 8.938400149E-01 1.000000013E-10 1.000000013E-10 1.061600000E-01 1.000000013E-10
 -5.869689863E-03 0.000000000E+00 0.000000000E+00 1.852399945E+00 1.630199999E-01 9.574099541E+00 7.468799805E+03 5.817599967E-02 0.000000000E+00 0.000000000E+00 8.979300261E-01 1.000000013E-10 1.000000013E-10 1.020699963E-01 1.000000013E-10
 -6.288089789E-03 0.000000000E+00 0.000000000E+00 1.847000003E+00 1.752199978E-01 9.446599960E+00 7.578000000E+03 6.283300370E-02 0.000000000E+00 0.000000000E+00 9.023299813E-01 1.000000013E-10 1.000000013E-10 9.767200053E-02 1.000000013E-10
 -6.702870131E-03 0.000000000E+00 0.000000000E+00 1.841099977E+00 1.876000017E-01 9.312899590E+00 7.695700195E+03 6.761500239E-02 0.000000000E+00 0.000000000E+00 9.070600271E-01 1.000000013E-10 1.000000013E-10 9.294299781E-02 1.000000013E-10
 -7.110749837E-03 0.000000000E+00 0.000000000E+00 1.834800005E+00 2.000800073E-01 9.173299789E+00 7.822399902E+03 7.250399888E-02 0.000000000E+00 0.000000000E+00 9.121299982E-01 1.000000013E-10 1.000000013E-10 8.786900342E-02 1.000000013E-10
 -7.508620154E-03 0.000000000E+00 0.000000000E+00 1.827999949E+00 2.125999928E-01 9.028300285E+00 7.958600098E+03 7.747799903E-02 0.000000000E+00 0.000000000E+00 9.175599813E-01 1.000000013E-10 1.000000013E-10 8.243600279E-02 1.000000013E-10
 -7.893609814E-03 0.000000000E+00 0.000000000E+00 1.820700049E+00 2.250899971E-01 8.878399849E+00 8.104500000E+03 8.251799643E-02 0.000000000E+00 0.000000000E+00 9.233599901E-01 1.000000013E-10 1.000000013E-10 7.663799822E-02 1.000000013E-10
 -8.263120428E-03 0.000000000E+00 0.000000000E+00 1.813099980E+00 2.374700010E-01 8.724599838E+00 8.260200195E+03 8.759599924E-02 0.000000000E+00 0.000000000E+00 9.295099974E-01 1.000000013E-10 1.000000013E-10 7.048500329E-02 1.000000013E-10
 -8.614920080E-03 0.000000000E+00 0.000000000E+00 1.805099964E+00 2.496600002E-01 8.568400383E+00 8.425200195E+03 9.268199652E-02 0.000000000E+00 0.000000000E+00 9.359899759E-01 1.000000013E-10 1.000000013E-10 6.400500238E-02 1.000000013E-10
 -8.947170340E-03 0.000000000E+00 0.000000000E+00 1.796900034E+00 2.615799904E-01 8.411499977E+00 8.598200195E+03 9.773900360E-02 0.000000000E+00 0.000000000E+00 9.427499771E-01 1.000000013E-10 1.000000013E-10 5.725299940E-02 1.000000013E-10
 -9.258430451E-03 0.000000000E+00 0.000000000E+00 1.788499951E+00 2.731299996E-01 8.256099701E+00 8.777099609E+03 1.027299985E-01 0.000000000E+00 0.000000000E+00 9.496799707E-01 1.000000013E-10 1.000000013E-10 5.031500012E-02 1.000000013E-10
 -9.547670372E-03 0.000000000E+00 0.000000000E+00 1.780099988E+00 2.842099965E-01 8.104999542E+00 8.959000000E+03 1.075899974E-01 0.000000000E+00 0.000000000E+00 9.566900134E-01 1.000000013E-10 1.000000013E-10 4.331300035E-02 1.000000013E-10
 -9.814280085E-03 0.000000000E+00 0.000000000E+00 1.771700025E+00 2.947599888E-01 7.960299969E+00 9.139799805E+03 1.122799963E-01 0.000000000E+00 0.000000000E+00 9.636099935E-01 1.000000013E-10 1.000000013E-10 3.639400005E-02 1.000000013E-10
 -1.005810034E-02 0.000000000E+00 0.000000000E+00 1.763700008E+00 3.046000004E-01 7.826000214E+00 9.315200195E+03 1.167099997E-01 0.000000000E+00 0.000000000E+00 9.702699780E-01 1.000000013E-10 1.000000013E-10 2.972600050E-02 1.000000013E-10
 -1.027910039E-02 0.000000000E+00 0.000000000E+00 1.755900025E+00 3.137800097E-01 7.702300072E+00 9.480599609E+03 1.208800003E-01 0.000000000E+00 0.000000000E+00 9.765300155E-01 1.000000013E-10 1.000000013E-10 2.347199991E-02 1.000000013E-10
 -1.047809981E-02 0.000000000E+00 0.000000000E+00 1.749099970E+00 3.219999969E-01 7.594399929E+00 9.632200195E+03 1.246500015E-01 0.000000000E+00 0.000000000E+00 9.822300076E-01 1.000000013E-10 1.000000013E-10 1.776899956E-02 1.000000013E-10
 -1.065559965E-02 0.000000000E+00 0.000000000E+00 1.742400050E+00 3.295899928E-01 7.498600006E+00 9.766599609E+03 1.281100065E-01 0.000000000E+00 0.000000000E+00 9.872800112E-01 1.000000013E-10 1.000000013E-10 1.272299979E-02 1.000000013E-10
 -1.081269979E-02 0.000000000E+00 0.000000000E+00 1.738700032E+00 3.357099891E-01 7.427400112E+00 9.881500000E+03 1.309500039E-01 0.000000000E+00 0.000000000E+00 9.915699959E-01 1.000000013E-10 1.000000013E-10 8.425899781E-03 1.000000013E-10
