pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T vel.x vel.y vel.z mu a Re y+ tau_wall.x tau_wall.y tau_wall.z q_total q_cond q_diff
-5.8011294346380863e-03 3.1457442794077511e-03 0.0000000000000000e+00 8.7907192572921522e-01 -4.7668915384632887e-01 0.0000000000000000e+00 6.6553753191866621e-07 3.8773828057948317e-06 1 3.3907172463606203e+03 3.9898977101884586e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2341411156769828e+02 3.5835880133793818e+00 3.0030308409113893e-01 9.9755046096008329e+01 1.7441368473864651e+02 0.0000000000000000e+00 -1.3712847598036667e+06 -1.3712847598036667e+06 0.0000000000000000e+00
-5.6973228415248267e-03 3.3300633970377272e-03 0.0000000000000000e+00 8.6334163342327352e-01 -5.0461988070034858e-01 0.0000000000000000e+00 7.0453348319032058e-07 3.9921079356909883e-06 1 3.2886909742395528e+03 3.8698421703312676e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2378549486158403e+02 3.5817388772907539e+00 3.1005393147925880e-01 1.0895750554464141e+02 1.7755479004805159e+02 0.0000000000000000e+00 -1.3336900395228562e+06 -1.3336900395228562e+06 0.0000000000000000e+00
-5.5876618640607160e-03 3.5109606494195429e-03 0.0000000000000000e+00 8.4672419922828590e-01 -5.3203207651533380e-01 0.0000000000000000e+00 7.4280547868250609e-07 4.1145602861451854e-06 1 3.1835977111501197e+03 3.7461776653635280e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2405826637001815e+02 3.5759351900741168e+00 3.1933854479890761e-01 1.1797601935554570e+02 1.7961286302207452e+02 0.0000000000000000e+00 -1.2950490538712626e+06 -1.2950490538712626e+06 0.0000000000000000e+00
-5.4722591863130294e-03 3.6882501523979702e-03 0.0000000000000000e+00 8.2923669868119598e-01 -5.5889757340707036e-01 0.0000000000000000e+00 7.8031419133271718e-07 4.2448226595872638e-06 1 3.0757553793642892e+03 3.6192782982412755e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2423372017926368e+02 3.5656525397507370e+00 3.2815233161028079e-01 1.2675351415241971e+02 1.8064807748093460e+02 0.0000000000000000e+00 -1.2556559648927674e+06 -1.2556559648927674e+06 0.0000000000000000e+00
-5.3512333923342124e-03 3.8617497290241720e-03 0.0000000000000000e+00 8.1089710137094984e-01 -5.8518876526142516e-01 0.0000000000000000e+00 8.1702107840316416e-07 4.3829774419982919e-06 1 2.9656777402981656e+03 3.4897486181937033e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2431077142901796e+02 3.5505835899266804e+00 3.3652184102477900e-01 1.3527823376645966e+02 1.8074266962976654e+02 0.0000000000000000e+00 -1.2157270143166259e+06 -1.2157270143166259e+06 0.0000000000000000e+00
-5.2247088443087546e-03 4.0312810967548327e-03 0.0000000000000000e+00 7.9172425247351685e-01 -6.1087863610151816e-01 0.0000000000000000e+00 8.5288842108606389e-07 4.5291057518436802e-06 1 2.8528652872393350e+03 3.3570008496726651e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2434080195532493e+02 3.5296448612522453e+00 3.4447635620878680e-01 1.4371449413753228e+02 1.7995885161033328e+02 0.0000000000000000e+00 -1.1761585721137526e+06 -1.1761585721137526e+06 0.0000000000000000e+00
-5.0928155547626417e-03 4.1966700506495223e-03 0.0000000000000000e+00 7.7173785338720524e-01 -6.3594078784845087e-01 0.0000000000000000e+00 8.8787936326219174e-07 4.6832865567520988e-06 1 2.7376044438396420e+03 3.2213720308295633e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2437541861267255e+02 3.5026290138705334e+00 3.5195819970344067e-01 1.5207855385080651e+02 1.7825374640632492e+02 0.0000000000000000e+00 -1.1377310512972516e+06 -1.1377310512972516e+06 0.0000000000000000e+00
-4.9556890529666858e-03 4.3577466423780466e-03 0.0000000000000000e+00 7.5095844148811297e-01 -6.6034946744715728e-01 0.0000000000000000e+00 9.2195794937316222e-07 4.8455957602893987e-06 1 2.6220932389765348e+03 3.0854486086453341e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2437575033490549e+02 3.4711098874395772e+00 3.5892743031699775e-01 1.6008995354126347e+02 1.7565152617821499e+02 0.0000000000000000e+00 -1.0999685294986684e+06 -1.0999685294986684e+06 0.0000000000000000e+00
-4.8134702456710428e-03 4.5143453548538506e-03 0.0000000000000000e+00 7.2940736902663317e-01 -6.8407959332934709e-01 0.0000000000000000e+00 9.5508916136806539e-07 5.0161052611865578e-06 1 2.5067928520909663e+03 2.9497732585074401e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2432299473614142e+02 3.4348213082439498e+00 3.6537249199630667e-01 1.6765600582740035e+02 1.7226672601752463e+02 0.0000000000000000e+00 -1.0626916525989538e+06 -1.0626916525989538e+06 0.0000000000000000e+00
-4.6663052723140063e-03 4.6663052723140063e-03 0.0000000000000000e+00 7.0710678118654746e-01 -7.0710678118654746e-01 0.0000000000000000e+00 9.8723895468692880e-07 5.1948819875461236e-06 1 2.3921898126857568e+03 2.8149184855256259e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2420258972878594e+02 3.3936506264035446e+00 3.7124530724207089e-01 1.7470754534250625e+02 1.6813550486388121e+02 0.0000000000000000e+00 -1.0257891217040033e+06 -1.0257891217040033e+06 0.0000000000000000e+00
-4.5143453548538515e-03 4.8134702456710419e-03 0.0000000000000000e+00 6.8407959332934687e-01 -7.2940736902663350e-01 0.0000000000000000e+00 1.0183742932438700e-06 5.3819869086003522e-06 1 2.2786832575403114e+03 2.6813539587423076e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2400649987846651e+02 3.3475078526611721e+00 3.7650653241342430e-01 1.8118756361576226e+02 1.6331489147541626e+02 0.0000000000000000e+00 -9.8923702111403283e+05 -9.8923702111403283e+05 0.0000000000000000e+00
-4.3577466423780483e-03 4.9556890529666841e-03 0.0000000000000000e+00 6.6034946744715728e-01 -7.5095844148811297e-01 0.0000000000000000e+00 1.0484631833738039e-06 5.5774740266486900e-06 1 2.1667114547237152e+03 2.5495953934584786e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2372756415082910e+02 3.2964602567035213e+00 3.8112406273834093e-01 1.8705059560237086e+02 1.5786034917466682e+02 0.0000000000000000e+00 -9.5302288481622899e+05 -9.5302288481622899e+05 0.0000000000000000e+00
-4.1966700506495232e-03 5.0928155547626409e-03 0.0000000000000000e+00 6.3594078784845376e-01 -7.7173785338720291e-01 0.0000000000000000e+00 1.0774747067081515e-06 5.7813893519218508e-06 1 2.0566137573125388e+03 2.4200421105153587e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2336097369240514e+02 3.2405465767329420e+00 3.8506305262673834e-01 1.9225620090640106e+02 1.5183232452934138e+02 0.0000000000000000e+00 -9.1716142629651236e+05 -9.1716142629651236e+05 0.0000000000000000e+00
-4.0312810967548336e-03 5.2247088443087546e-03 0.0000000000000000e+00 6.1087863610151305e-01 -7.9172425247352074e-01 0.0000000000000000e+00 1.1053790519455477e-06 5.9937698631440911e-06 1 1.9487463549195313e+03 2.2931132425085144e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2290160380312716e+02 3.1799273907006294e+00 3.8830226462456996e-01 1.9677866933075941e+02 1.4529603281138171e+02 0.0000000000000000e+00 -8.8166201935165073e+05 -8.8166201935165073e+05 0.0000000000000000e+00
-3.8617497290241729e-03 5.3512333923342098e-03 0.0000000000000000e+00 5.8518876526142249e-01 -8.1089710137095183e-01 0.0000000000000000e+00 1.1321475454849553e-06 6.2146424566330441e-06 1 1.8432356624564413e+03 2.1689575433829881e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2235156300059521e+02 3.1145378253776310e+00 3.9082504875873625e-01 2.0061841950773015e+02 1.3833590238985170e+02 0.0000000000000000e+00 -8.4660513073303679e+05 -8.4660513073303679e+05 0.0000000000000000e+00
-3.6882501523979715e-03 5.4722591863130277e-03 0.0000000000000000e+00 5.5889757340707780e-01 -8.2923669868119076e-01 0.0000000000000000e+00 1.1577526808897798e-06 6.4440228868638193e-06 1 1.7404977075001377e+03 2.0480645577854496e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2169544857955901e+02 3.0447520758446256e+00 3.9275437225715965e-01 2.0388649636904404e+02 1.3111048508407740e+02 0.0000000000000000e+00 -8.1188203085349232e+05 -8.1188203085349232e+05 0.0000000000000000e+00
