pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T vel.x vel.y vel.z mu a Re y+ tau_wall.x tau_wall.y tau_wall.z q_total q_cond q_diff
-6.2288297578994151e-03 2.1795617990682629e-03 0.0000000000000000e+00 9.4388333030837035e-01 -3.3027906195515921e-01 0.0000000000000000e+00 4.6112463429137702e-07 3.4168379747960123e-06 1 3.8386145753406363e+03 4.5169438769589294e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2036417824321450e+02 3.5493357634589890e+00 2.4458913285373363e-01 5.3819042478069122e+01 1.4173916225636412e+02 0.0000000000000000e+00 -1.5357666967965360e+06 -1.5357666967965360e+06 0.0000000000000000e+00
-6.1557710920060807e-03 2.3780857956922498e-03 0.0000000000000000e+00 9.3281241337026344e-01 -3.6036231970385696e-01 0.0000000000000000e+00 5.0312587755983505e-07 3.4941285566295695e-06 1 3.7588004371803918e+03 4.4230256219265969e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2109548410519767e+02 3.5603379548424394e+00 2.5668573089256586e-01 6.2677981215287687e+01 1.5053827049702022e+02 0.0000000000000000e+00 -1.5067432113659773e+06 -1.5067432113659773e+06 0.0000000000000000e+00
-6.0763869551940528e-03 2.5741661484058342e-03 0.0000000000000000e+00 9.2078296862058906e-01 -3.9007528080904502e-01 0.0000000000000000e+00 5.4461012497847777e-07 3.5787533589196321e-06 1 3.6736833279643320e+03 4.3228672971581332e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2177967439483427e+02 3.5697814216456396e+00 2.6828920540075618e-01 7.1804010756375575e+01 1.5821965275647989e+02 0.0000000000000000e+00 -1.4755675152781098e+06 -1.4755675152781098e+06 0.0000000000000000e+00
-5.9907589200301637e-03 2.7676013713918411e-03 0.0000000000000000e+00 9.0780735712699101e-01 -4.1938741319465916e-01 0.0000000000000000e+00 5.8553474867881389e-07 3.6707857787415968e-06 1 3.5836482097961275e+03 4.2169218921847634e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2240265220107221e+02 3.5771202440952412e+00 2.7942034662015564e-01 8.1090329312192836e+01 1.6476205490350316e+02 0.0000000000000000e+00 -1.4424601165089444e+06 -1.4424601165089444e+06 0.0000000000000000e+00
-5.8989749751088838e-03 2.9581926968826975e-03 0.0000000000000000e+00 8.9389891220742290e-01 -4.4826859666319047e-01 0.0000000000000000e+00 6.2585769584353510e-07 3.7703024941831489e-06 1 3.4891713504701606e+03 4.1057498370406578e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2295118395554545e+02 3.5818816328172374e+00 2.9009045446442472e-01 9.0437263338869172e+01 1.7015772265388171e+02 0.0000000000000000e+00 -1.4076285909509261e+06 -1.4076285909509261e+06 0.0000000000000000e+00
-5.8011294346380863e-03 3.1457442794077511e-03 0.0000000000000000e+00 8.7907192572921522e-01 -4.7668915384632887e-01 0.0000000000000000e+00 6.6553753191866621e-07 3.8773828057948317e-06 1 3.3907172172356713e+03 3.9898976759167815e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2341412832312807e+02 3.5835881244082235e+00 3.0030311060913661e-01 9.9755086132058267e+01 1.7441370470761643e+02 0.0000000000000000e+00 -1.3712850299602270e+06 -1.3712850299602270e+06 0.0000000000000000e+00
-5.6973228415248267e-03 3.3300633970377272e-03 0.0000000000000000e+00 8.6334163342327352e-01 -5.0461988070034858e-01 0.0000000000000000e+00 7.0453348319032058e-07 3.9921079356909883e-06 1 3.2886909789490255e+03 3.8698421758729611e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2378551217252374e+02 3.5817390287280140e+00 3.1005396066689711e-01 1.0895754495510293e+02 1.7755481153113283e+02 0.0000000000000000e+00 -1.3336903096145573e+06 -1.3336903096145573e+06 0.0000000000000000e+00
-5.5876618640607160e-03 3.5109606494195429e-03 0.0000000000000000e+00 8.4672419922828590e-01 -5.3203207651533380e-01 0.0000000000000000e+00 7.4280547868250609e-07 4.1145602861451854e-06 1 3.1835977273955104e+03 3.7461776844796749e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2405828147943043e+02 3.5759353357339387e+00 3.1933857487745465e-01 1.1797605494484520e+02 1.7961288676708261e+02 0.0000000000000000e+00 -1.2950492814671800e+06 -1.2950492814671800e+06 0.0000000000000000e+00
-5.4722591863130294e-03 3.6882501523979702e-03 0.0000000000000000e+00 8.2923669868119598e-01 -5.5889757340707036e-01 0.0000000000000000e+00 7.8031419133271718e-07 4.2448226595872638e-06 1 3.0757553603061911e+03 3.6192782758153831e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2423373487226775e+02 3.5656526411507166e+00 3.2815236029109202e-01 1.2675355189342898e+02 1.8064809979411046e+02 0.0000000000000000e+00 -1.2556561786590395e+06 -1.2556561786590395e+06 0.0000000000000000e+00
-5.3512333923342124e-03 3.8617497290241720e-03 0.0000000000000000e+00 8.1089710137094984e-01 -5.8518876526142516e-01 0.0000000000000000e+00 8.1702107840316416e-07 4.3829774419982919e-06 1 2.9656776809279240e+03 3.4897485483320265e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2431078984873869e+02 3.5505836729812357e+00 3.3652186393867417e-01 1.3527827559939112e+02 1.8074268236680535e+02 0.0000000000000000e+00 -1.2157272741978718e+06 -1.2157272741978718e+06 0.0000000000000000e+00
