-1.2652890e-02 3.9326751e-05 0.0000000e+00
-1.2579696e-02 5.7357695e-03 0.0000000e+00
-1.2277599e-02 1.1601270e-02 0.0000000e+00
-1.1814377e-02 1.7578913e-02 0.0000000e+00
-1.1095407e-02 2.3833370e-02 0.0000000e+00
-1.0127667e-02 3.0409477e-02 0.0000000e+00
-8.8204372e-03 3.7425258e-02 0.0000000e+00
-7.1176591e-03 4.4942525e-02 0.0000000e+00
-4.9198186e-03 5.3037796e-02 0.0000000e+00
-2.1177639e-03 6.1763403e-02 0.0000000e+00
1.4263864e-03 7.1156862e-02 0.0000000e+00
5.8543424e-03 8.1232615e-02 0.0000000e+00
1.1331083e-02 9.1984972e-02 0.0000000e+00
1.8028843e-02 1.0338016e-01 0.0000000e+00
2.6120187e-02 1.1535910e-01 0.0000000e+00
3.5770977e-02 1.2783908e-01 0.0000000e+00
4.7135291e-02 1.4071594e-01 0.0000000e+00
6.0325639e-02 1.5388470e-01 0.0000000e+00
7.5463642e-02 1.6722582e-01 0.0000000e+00
9.2598973e-02 1.8066452e-01 0.0000000e+00
1.1184940e-01 1.9418582e-01 0.0000000e+00
1.3359372e-01 2.0794169e-01 0.0000000e+00
1.5793414e-01 2.2187603e-01 0.0000000e+00
1.8485544e-01 2.3591024e-01 0.0000000e+00
2.1427956e-01 2.4995169e-01 0.0000000e+00
2.4612462e-01 2.6396128e-01 0.0000000e+00
2.8034052e-01 2.7790555e-01 0.0000000e+00
3.1687477e-01 2.9179534e-01 0.0000000e+00
3.5571383e-01 3.0561344e-01 0.0000000e+00
3.9683589e-01 3.1937408e-01 0.0000000e+00
4.4023719e-01 3.3308916e-01 0.0000000e+00
4.8592097e-01 3.4676818e-01 0.0000000e+00
5.3389455e-01 3.6042151e-01 0.0000000e+00
5.8416829e-01 3.7406069e-01 0.0000000e+00
6.3675521e-01 3.8769513e-01 0.0000000e+00
6.9166830e-01 4.0133581e-01 0.0000000e+00
7.4892215e-01 4.1498850e-01 0.0000000e+00
8.0852782e-01 4.2866642e-01 0.0000000e+00
8.7049683e-01 4.4238253e-01 0.0000000e+00
9.3483495e-01 4.5616919e-01 0.0000000e+00
1.0015571e+00 4.7002749e-01 0.0000000e+00
1.0706608e+00 4.8400344e-01 0.0000000e+00
1.1421666e+00 4.9806364e-01 0.0000000e+00
1.2160457e+00 5.1233199e-01 0.0000000e+00
1.2950000e+00 5.2714242e-01 0.0000000e+00
