#    x, m    y, m 
0.000000e+00 1.250000e-02
1.535430e-02 1.250000e-02
6.141720e-02 2.507700e-02
9.843000e-02 3.733800e-02
1.811060e-01 4.229500e-02
2.637820e-01 4.542500e-02
3.464580e-01 4.667500e-02
4.291340e-01 4.776600e-02
5.118100e-01 4.778800e-02
