3531.5
12
0 300 0
8.77917e-05 466.958 226.969
0.000216972 614.333 488.368
0.000376279 718.182 764.532
0.000554045 768.957 1040.41
0.000737599 768.108 1299.29
0.000915916 727.493 1526.66
0.0012311 594.577 1858.34
0.00148363 475.016 2037.79
0.00168999 400.865 2117.51
0.00203893 347.709 2155.67
0.00236457 340.2 2158.2
