# Variables: 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k[0] 13:mu_t 14:k_t 15:S 16:tke 17:omega 18:massf[0]-LUT 19:e[0] 20:T[0] 21:M_local 22:pitot_p 23:total_p 24:total_h
 5.114301e-01 4.394733e-02 0.000000e+00 2.504140e-08 1.271804e-01 1.995515e+03 -6.595468e+00 0.000000e+00 1.629349e+04 4.220591e+02 2.491572e-05 3.554048e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.216311e+05 4.463028e+02 4.728073e+00 4.741503e+05 6.455074e+06 2.440807e+06
 5.114304e-01 4.610096e-02 0.000000e+00 2.430075e-08 1.281886e-01 1.994850e+03 -3.582252e+00 0.000000e+00 1.647274e+04 4.226843e+02 2.496944e-05 3.562166e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.226319e+05 4.476638e+02 4.719487e+00 4.776256e+05 6.460454e+06 2.440855e+06
 5.114307e-01 4.809148e-02 0.000000e+00 2.336864e-08 1.291251e-01 1.994061e+03 -1.164848e+00 0.000000e+00 1.664003e+04 4.232651e+02 2.501942e-05 3.569722e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.235633e+05 4.489302e+02 4.711140e+00 4.807707e+05 6.462037e+06 2.440570e+06
 5.114310e-01 4.992498e-02 0.000000e+00 2.229114e-08 1.299342e-01 1.993163e+03 5.478139e-01 0.000000e+00 1.678489e+04 4.237636e+02 2.506240e-05 3.576216e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.243639e+05 4.500187e+02 4.703479e+00 4.833818e+05 6.459355e+06 2.439894e+06
 5.114313e-01 5.160854e-02 0.000000e+00 2.111030e-08 1.306162e-01 1.992515e+03 1.625801e+00 0.000000e+00 1.690699e+04 4.241783e+02 2.509819e-05 3.581626e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.250309e+05 4.509253e+02 4.697353e+00 4.856312e+05 6.459269e+06 2.439530e+06
 5.114315e-01 5.314997e-02 0.000000e+00 1.986340e-08 1.312150e-01 1.992338e+03 2.206048e+00 0.000000e+00 1.701441e+04 4.245414e+02 2.512956e-05 3.586367e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.256153e+05 4.517198e+02 4.692922e+00 4.877927e+05 6.466504e+06 2.439992e+06
 5.114318e-01 5.455755e-02 0.000000e+00 1.858257e-08 1.317024e-01 1.992581e+03 2.360326e+00 0.000000e+00 1.710245e+04 4.248412e+02 2.515549e-05 3.590286e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.260984e+05 4.523764e+02 4.690182e+00 4.897389e+05 6.479351e+06 2.441147e+06
 5.114320e-01 5.583980e-02 0.000000e+00 1.729475e-08 1.321591e-01 1.992850e+03 2.180875e+00 0.000000e+00 1.718539e+04 4.251255e+02 2.518010e-05 3.594006e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.265570e+05 4.529997e+02 4.687678e+00 4.915834e+05 6.491940e+06 2.442321e+06
 5.114322e-01 5.700530e-02 0.000000e+00 1.602191e-08 1.326761e-01 1.992817e+03 1.658288e+00 0.000000e+00 1.727940e+04 4.254461e+02 2.520788e-05 3.598204e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.270745e+05 4.537030e+02 4.684066e+00 4.935079e+05 6.499826e+06 2.442973e+06
 5.114324e-01 5.806258e-02 0.000000e+00 1.478144e-08 1.331846e-01 1.992303e+03 8.889122e-01 0.000000e+00 1.737227e+04 4.257635e+02 2.523540e-05 3.602364e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.275873e+05 4.543999e+02 4.679365e+00 4.951654e+05 6.498325e+06 2.442660e+06
