0.0000 0.0638
0.0061 0.0255
0.0153 0.0120
0.0307 0.0031
0.0460 0.0000
0.0614 0.0031
0.0767 0.0114
0.0920 0.0227
0.1074 0.0356
0.1227 0.0470
0.1380 0.0587
0.1534 0.0702
0.1687 0.0811
0.1841 0.0915
0.1994 0.1008
0.2147 0.1092
0.2301 0.1180
0.2454 0.1257
0.2607 0.1325
0.2761 0.1382
0.2914 0.1439
0.3068 0.1484
0.3221 0.1525
0.3374 0.1559
0.3528 0.1586
0.3681 0.1605
0.3834 0.1620
0.3988 0.1632
0.4141 0.1638
0.4295 0.1641
0.4448 0.1644
0.4601 0.1644
0.4755 0.1638
0.4908 0.1629
0.5061 0.1617
0.5215 0.1601
0.5368 0.1583
0.5522 0.1561
0.5675 0.1537
0.5828 0.1506
0.5982 0.1469
0.6135 0.1429
0.6288 0.1390
0.6442 0.1347
0.6595 0.1304
0.6749 0.1258
0.6902 0.1209
0.7055 0.1156
0.7209 0.1104
0.7362 0.1049
0.7515 0.0991
0.7669 0.0933
0.7822 0.0871
0.7976 0.0801
0.8129 0.0745
0.8282 0.0681
0.8436 0.0614
0.8589 0.0546
0.8742 0.0476
0.8896 0.0405
0.9049 0.0331
0.9203 0.0258
0.9356 0.0181
0.9509 0.0104
0.9601 0.0058
0.9693 0.0015
0.9755 0.0000
0.9816 0.0015
0.9877 0.0040
0.9939 0.0089
1.0000 0.0245

